legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,creator_characteristic,creator_characteristic_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,accessibility_uri,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes,addition_set
,isudirectories034,isudirectories,child,isudirectories068,35,isudirectories001_c035.tif,isudirectories001_c035.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c035.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c035_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c035_th.jpg,,,,,Page 33,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories035,isudirectories,child,isudirectories068,36,isudirectories001_c036.tif,isudirectories001_c036.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c036.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c036_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c036_th.jpg,,,,,Page 34,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories036,isudirectories,child,isudirectories068,37,isudirectories001_c037.tif,isudirectories001_c037.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c037.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c037_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c037_th.jpg,,,,,Page 35,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories037,isudirectories,child,isudirectories068,38,isudirectories001_c038.tif,isudirectories001_c038.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c038.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c038_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c038_th.jpg,,,,,Page 36,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories038,isudirectories,child,isudirectories068,39,isudirectories001_c039.tif,isudirectories001_c039.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c039.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c039_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c039_th.jpg,,,,,Page 37,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories039,isudirectories,child,isudirectories068,40,isudirectories001_c040.tif,isudirectories001_c040.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c040.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c040_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c040_th.jpg,,,,,Page 38,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories040,isudirectories,child,isudirectories068,41,isudirectories001_c041.tif,isudirectories001_c041.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c041.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c041_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c041_th.jpg,,,,,Page 39,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories041,isudirectories,child,isudirectories068,42,isudirectories001_c042.tif,isudirectories001_c042.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c042.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c042_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c042_th.jpg,,,,,Page 40,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories042,isudirectories,child,isudirectories068,43,isudirectories001_c043.tif,isudirectories001_c043.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c043.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c043_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c043_th.jpg,,,,,Page 41,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories043,isudirectories,child,isudirectories068,44,isudirectories001_c044.tif,isudirectories001_c044.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c044.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c044_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c044_th.jpg,,,,,Page 42,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories044,isudirectories,child,isudirectories068,45,isudirectories001_c045.tif,isudirectories001_c045.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c045.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c045_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c045_th.jpg,,,,,Page 43,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories045,isudirectories,child,isudirectories068,46,isudirectories001_c046.tif,isudirectories001_c046.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c046.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c046_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c046_th.jpg,,,,,Page 44,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories046,isudirectories,child,isudirectories068,47,isudirectories001_c047.tif,isudirectories001_c047.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c047.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c047_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c047_th.jpg,,,,,Page 45,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories047,isudirectories,child,isudirectories068,48,isudirectories001_c048.tif,isudirectories001_c048.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c048.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c048_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c048_th.jpg,,,,,Page 46,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories048,isudirectories,child,isudirectories068,49,isudirectories001_c049.tif,isudirectories001_c049.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c049.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c049_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c049_th.jpg,,,,,Page 47,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories049,isudirectories,child,isudirectories068,50,isudirectories001_c050.tif,isudirectories001_c050.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c050.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c050_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c050_th.jpg,,,,,Page 48,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories050,isudirectories,child,isudirectories068,51,isudirectories001_c051.tif,isudirectories001_c051.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c051.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c051_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c051_th.jpg,,,,,Page 49,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories051,isudirectories,child,isudirectories068,52,isudirectories001_c052.tif,isudirectories001_c052.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c052.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c052_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c052_th.jpg,,,,,Page 50,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories052,isudirectories,child,isudirectories068,53,isudirectories001_c053.tif,isudirectories001_c053.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c053.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c053_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c053_th.jpg,,,,,Page 51,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories053,isudirectories,child,isudirectories068,54,isudirectories001_c054.tif,isudirectories001_c054.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c054.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c054_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c054_th.jpg,,,,,Page 52,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories054,isudirectories,child,isudirectories068,55,isudirectories001_c055.tif,isudirectories001_c055.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c055.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c055_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c055_th.jpg,,,,,Page 53,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories055,isudirectories,child,isudirectories068,56,isudirectories001_c056.tif,isudirectories001_c056.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c056.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c056_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c056_th.jpg,,,,,Page 54,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
,isudirectories056,isudirectories,child,isudirectories068,57,isudirectories001_c057.tif,isudirectories001_c057.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories001_c057.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories001_c057_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories001_c057_th.jpg,,,,,Page 55,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch01
