legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf_hold,title,ark,avian_id,uid,call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin
ExtensionOutreach_328,extensionoutreach328,extensionoutreach,child,extensionoutreach340,18,16-03-013_Bliss_0013-005-002-018.tif,16-03-013_bliss_0013-005-002-018.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-018.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-018_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-018_th.jpg,,,,,Page 18,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_329,extensionoutreach329,extensionoutreach,child,extensionoutreach340,19,16-03-013_Bliss_0013-005-002-019.tif,16-03-013_bliss_0013-005-002-019.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-019.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-019_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-019_th.jpg,,,,,Page 19,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_330,extensionoutreach330,extensionoutreach,child,extensionoutreach340,20,16-03-013_Bliss_0013-005-002-020.tif,16-03-013_bliss_0013-005-002-020.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-020.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-020_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-020_th.jpg,,,,,Page 20,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_331,extensionoutreach331,extensionoutreach,child,extensionoutreach340,21,16-03-013_Bliss_0013-005-002-021.tif,16-03-013_bliss_0013-005-002-021.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-021.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-021_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-021_th.jpg,,,,,Page 21,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_332,extensionoutreach332,extensionoutreach,child,extensionoutreach340,22,16-03-013_Bliss_0013-005-002-022.tif,16-03-013_bliss_0013-005-002-022.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-022.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-022_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-022_th.jpg,,,,,Page 22,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_333,extensionoutreach333,extensionoutreach,child,extensionoutreach340,23,16-03-013_Bliss_0013-005-002-023.tif,16-03-013_bliss_0013-005-002-023.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-023.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-023_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-023_th.jpg,,,,,Page 23,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_334,extensionoutreach334,extensionoutreach,child,extensionoutreach340,24,16-03-013_Bliss_0013-005-002-024.tif,16-03-013_bliss_0013-005-002-024.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-024.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-024_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-024_th.jpg,,,,,Page 24,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_335,extensionoutreach335,extensionoutreach,child,extensionoutreach340,25,16-03-013_Bliss_0013-005-002-025.tif,16-03-013_bliss_0013-005-002-025.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-025.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-025_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-025_th.jpg,,,,,Page 25,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_336,extensionoutreach336,extensionoutreach,child,extensionoutreach340,26,16-03-013_Bliss_0013-005-002-026.tif,16-03-013_bliss_0013-005-002-026.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-026.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-026_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-026_th.jpg,,,,,Page 26,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_337,extensionoutreach337,extensionoutreach,child,extensionoutreach340,27,16-03-013_Bliss_0013-005-002-027.tif,16-03-013_bliss_0013-005-002-027.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-027.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-027_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-027_th.jpg,,,,,Page 27,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_338,extensionoutreach338,extensionoutreach,child,extensionoutreach340,28,16-03-013_Bliss_0013-005-002-028.tif,16-03-013_bliss_0013-005-002-028.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-028.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-028_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-028_th.jpg,,,,,Page 28,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_339,extensionoutreach339,extensionoutreach,child,extensionoutreach340,29,16-03-013_Bliss_0013-005-002-029.tif,16-03-013_bliss_0013-005-002-029.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-005-002-029.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-005-002-029_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-005-002-029_th.jpg,,,,,Page 29,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_377,extensionoutreach377,extensionoutreach,complex,,0,,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-000_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-000_th.jpg,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/pdf/extensionoutreach377.pdf,Mail advertisement for Johnson County Farmers��� Institute and short course,https://n2t.net/ark:/87292/w9mz42,,,MS 080,Iowa Local History collection,https://n2t.net/ark:/87292/w9xv09,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,Iowa Farm Bureau Federation,http://id.loc.gov/authorities/names/n85173336,,,,,,,,,"A mail advertisement for the Johnson County farmers' institute and short course selection. Includes information on background history of these activities in the area, a schedule of upcoming programs and course offerings, rules for certain activities (like the Juniors department), and costs.",,eng,1920s,,,Iowa State University. University Extension,http://id.loc.gov/authorities/names/n88655482,Agricultural education;Agricultural extension work;Farmers' institutes;Agricultural education,http://id.worldcat.org/fast/800702;http://id.worldcat.org/fast/800781;http://id.worldcat.org/fast/921393;http://id.worldcat.org/fast/800702,Iowa--Johnson County,http://id.worldcat.org/fast/1212216,,,,36 pages,,,advertisements,http://vocab.getty.edu/aat/300193993,Text,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1923,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_341,extensionoutreach341,extensionoutreach,child,extensionoutreach377,1,0080_ILHC_004a-01-8-001-000.tif,0080_ilhc_004a-01-8-001-000.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-000.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-000_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-000_th.jpg,,,,,Page 1,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_342,extensionoutreach342,extensionoutreach,child,extensionoutreach377,2,0080_ILHC_004a-01-8-001-000i.tif,0080_ilhc_004a-01-8-001-000i.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-000i.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-000i_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-000i_th.jpg,,,,,Page 2,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_343,extensionoutreach343,extensionoutreach,child,extensionoutreach377,3,0080_ILHC_004a-01-8-001-001.tif,0080_ilhc_004a-01-8-001-001.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-001.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-001_th.jpg,,,,,Page 3,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_344,extensionoutreach344,extensionoutreach,child,extensionoutreach377,4,0080_ILHC_004a-01-8-001-002.tif,0080_ilhc_004a-01-8-001-002.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-002.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-002_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-002_th.jpg,,,,,Page 4,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_345,extensionoutreach345,extensionoutreach,child,extensionoutreach377,5,0080_ILHC_004a-01-8-001-003.tif,0080_ilhc_004a-01-8-001-003.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-003.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-003_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-003_th.jpg,,,,,Page 5,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_346,extensionoutreach346,extensionoutreach,child,extensionoutreach377,6,0080_ILHC_004a-01-8-001-004.tif,0080_ilhc_004a-01-8-001-004.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-004.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-004_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-004_th.jpg,,,,,Page 6,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_347,extensionoutreach347,extensionoutreach,child,extensionoutreach377,7,0080_ILHC_004a-01-8-001-005.tif,0080_ilhc_004a-01-8-001-005.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-005.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-005_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-005_th.jpg,,,,,Page 7,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_348,extensionoutreach348,extensionoutreach,child,extensionoutreach377,8,0080_ILHC_004a-01-8-001-006.tif,0080_ilhc_004a-01-8-001-006.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-006.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-006_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-006_th.jpg,,,,,Page 8,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_349,extensionoutreach349,extensionoutreach,child,extensionoutreach377,9,0080_ILHC_004a-01-8-001-007.tif,0080_ilhc_004a-01-8-001-007.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-007.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-007_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-007_th.jpg,,,,,Page 9,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_350,extensionoutreach350,extensionoutreach,child,extensionoutreach377,10,0080_ILHC_004a-01-8-001-008.tif,0080_ilhc_004a-01-8-001-008.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-008.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-008_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-008_th.jpg,,,,,Page 10,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_351,extensionoutreach351,extensionoutreach,child,extensionoutreach377,11,0080_ILHC_004a-01-8-001-009.tif,0080_ilhc_004a-01-8-001-009.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-009.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-009_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-009_th.jpg,,,,,Page 11,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_352,extensionoutreach352,extensionoutreach,child,extensionoutreach377,12,0080_ILHC_004a-01-8-001-010.tif,0080_ilhc_004a-01-8-001-010.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-010.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-010_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-010_th.jpg,,,,,Page 12,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_353,extensionoutreach353,extensionoutreach,child,extensionoutreach377,13,0080_ILHC_004a-01-8-001-011.tif,0080_ilhc_004a-01-8-001-011.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-011.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-011_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-011_th.jpg,,,,,Page 13,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_354,extensionoutreach354,extensionoutreach,child,extensionoutreach377,14,0080_ILHC_004a-01-8-001-012.tif,0080_ilhc_004a-01-8-001-012.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-012.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-012_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-012_th.jpg,,,,,Page 14,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_355,extensionoutreach355,extensionoutreach,child,extensionoutreach377,15,0080_ILHC_004a-01-8-001-013.tif,0080_ilhc_004a-01-8-001-013.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-013.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-013_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-013_th.jpg,,,,,Page 15,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_356,extensionoutreach356,extensionoutreach,child,extensionoutreach377,16,0080_ILHC_004a-01-8-001-014.tif,0080_ilhc_004a-01-8-001-014.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-014.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-014_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-014_th.jpg,,,,,Page 16,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_357,extensionoutreach357,extensionoutreach,child,extensionoutreach377,17,0080_ILHC_004a-01-8-001-015.tif,0080_ilhc_004a-01-8-001-015.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/0080_ilhc_004a-01-8-001-015.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/0080_ilhc_004a-01-8-001-015_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/0080_ilhc_004a-01-8-001-015_th.jpg,,,,,Page 17,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
